bezirkId,bezirk,a_wahlkreis,b_wahlkreis,ost_west,wahlberechtigte,waehler,gueltig,ungueltig,CDU,DIE LINKE,SPD,GRUNE,FDP,PIRATEN,NPD,BuSo,MLPD,AfD,BIG,pro Deutschland,FREIE WAHLER,Die PARTEI,Boes,B,Bundnis 21_RRP,DKP,Die Violetten,Ditsche,Di Leo,Sylla,Fricke,Otto,Beckmann,Snelinski
3,Pankow,9,83,O,1383,753,742,11,133,193,150,165,3,39,16,1,0,21,1,0,3,10,0,0,0,0,2,0,1,0,0,0,4,0
3,Pankow,9,83,O,1639,911,901,10,156,229,195,204,5,38,13,1,0,21,0,0,6,13,0,2,0,0,10,0,4,0,0,0,4,0
3,Pankow,9,83,O,1031,537,534,3,59,100,106,191,2,29,5,0,0,16,0,0,6,13,0,0,0,0,3,0,2,0,0,0,2,0
3,Pankow,9,83,O,1697,886,867,19,128,212,179,225,10,38,14,0,0,34,0,0,3,12,0,0,0,0,3,0,3,0,0,0,6,0
3,Pankow,9,83,O,1582,861,854,7,115,127,161,376,10,29,4,0,0,12,0,0,1,10,0,1,0,0,7,0,0,0,0,0,1,0
3,Pankow,9,83,O,1565,941,932,9,116,148,189,411,13,24,0,0,0,15,0,0,4,3,0,2,0,0,4,0,2,0,0,0,1,0
3,Pankow,9,83,O,1801,1038,1024,14,152,175,199,407,12,27,3,0,0,22,1,0,3,10,0,3,0,0,4,0,0,0,0,0,6,0
3,Pankow,9,83,O,1697,975,971,4,172,135,215,356,17,28,4,1,0,20,0,0,2,13,0,3,0,0,3,0,1,0,0,0,1,0
3,Pankow,9,83,O,1194,602,594,8,132,211,118,50,6,15,26,0,0,25,1,0,1,3,0,1,0,0,0,0,4,0,0,0,1,0
3,Pankow,9,83,O,1292,655,635,20,133,175,135,97,3,30,15,1,0,26,0,0,4,7,0,1,0,0,1,0,6,0,0,0,1,0
3,Pankow,9,83,O,1268,772,762,10,208,102,187,191,17,20,2,1,0,17,0,0,1,5,0,2,0,0,1,0,3,0,0,0,5,0
3,Pankow,9,83,O,657,273,265,8,82,87,60,24,1,2,2,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,9,83,O,1889,1065,1049,16,161,200,191,376,11,52,5,0,0,20,1,0,5,19,0,2,0,0,0,0,1,0,0,0,5,0
3,Pankow,1,76,O,0,741,736,5,227,220,150,54,14,15,15,0,0,35,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,1,76,O,0,526,515,11,124,209,123,19,3,8,6,1,0,16,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,1,76,O,0,454,449,5,81,181,94,18,6,16,11,2,0,27,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,1,76,O,0,390,381,9,133,107,67,20,6,12,5,4,0,16,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,1,76,O,0,557,552,5,157,170,113,42,4,16,10,2,0,26,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,1,76,O,0,687,683,4,250,187,112,60,7,15,15,1,0,24,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,1,76,O,0,525,515,10,156,149,104,36,8,9,13,3,0,24,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,1,76,O,0,559,552,7,195,153,96,51,11,13,5,3,0,22,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,1,76,O,0,496,491,5,181,104,101,43,6,13,6,2,0,31,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,1,76,O,0,563,555,8,176,149,105,33,13,15,14,3,0,41,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,2,76,O,0,402,394,8,114,120,83,30,8,12,7,1,0,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,2,76,O,0,579,567,12,167,143,129,40,5,18,11,1,0,39,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,2,76,O,0,647,640,7,229,128,150,58,7,17,15,1,0,20,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,2,76,O,0,605,601,4,208,156,140,43,8,9,7,0,0,22,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,2,76,O,0,757,744,13,227,180,187,82,13,11,3,2,0,29,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,2,76,O,0,686,677,9,228,127,142,95,8,13,10,4,0,37,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,2,76,O,0,777,775,2,265,176,160,79,12,18,8,1,0,42,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,2,76,O,0,688,683,5,196,203,125,80,7,20,8,1,0,34,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,2,76,O,0,342,339,3,104,92,78,39,2,5,6,1,0,8,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,2,76,O,0,791,775,16,242,196,169,95,8,13,4,0,0,39,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,3,76,O,0,742,734,8,195,245,144,62,15,14,9,3,0,32,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,3,76,O,0,955,946,9,241,306,219,89,6,17,9,1,0,40,0,0,11,7,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,3,76,O,0,813,801,12,208,262,187,72,3,12,18,4,0,25,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,3,76,O,0,766,754,12,159,246,146,124,5,23,3,5,0,34,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,3,76,O,0,810,803,7,149,260,174,152,11,16,4,0,0,25,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,3,76,O,0,810,803,7,195,234,179,133,1,21,4,0,0,20,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,3,76,O,0,845,838,7,184,216,181,198,7,22,1,1,0,17,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,3,76,O,0,779,769,10,149,190,148,187,5,35,12,3,0,22,0,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,3,76,O,0,553,544,9,112,141,123,103,6,20,6,0,0,20,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,4,76,O,0,536,531,5,118,178,121,43,4,16,13,1,0,28,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,4,76,O,0,708,700,8,183,236,143,63,12,18,10,2,0,23,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,4,76,O,0,504,491,13,142,144,83,72,4,13,8,1,0,17,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,4,76,O,0,605,593,12,168,225,108,48,1,13,9,0,0,16,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,4,76,O,0,823,818,5,240,243,183,59,10,24,20,2,0,27,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,4,76,O,0,727,719,8,289,158,144,52,1,24,8,2,0,31,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,4,76,O,0,765,753,12,271,203,143,50,8,14,14,1,0,40,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,4,76,O,0,573,562,11,147,178,158,27,3,10,15,1,0,16,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,5,76,O,0,667,656,11,127,235,156,72,6,20,12,3,0,10,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,5,76,O,0,664,654,10,137,194,156,93,0,27,5,4,0,30,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,5,76,O,0,657,649,8,105,194,123,146,11,30,4,0,0,26,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,5,76,O,0,641,637,4,149,215,111,76,3,24,4,2,0,35,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,5,76,O,0,635,630,5,134,220,132,82,4,21,2,1,0,17,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,5,76,O,0,683,675,8,139,217,134,88,8,31,10,2,0,31,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,5,76,O,0,618,611,7,121,218,131,69,5,25,10,1,0,21,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,5,76,O,0,447,441,6,110,155,80,34,5,10,10,1,0,29,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,5,76,O,0,557,548,9,182,137,114,58,6,14,1,0,0,29,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,5,76,O,0,651,640,11,140,160,145,116,10,29,3,2,0,14,0,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,6,76,O,0,762,758,4,107,192,153,211,11,38,7,3,0,19,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,6,76,O,0,833,829,4,151,180,160,256,11,40,1,0,0,12,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,6,76,O,0,814,805,9,122,167,153,255,14,52,6,1,0,11,0,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,6,76,O,0,758,751,7,134,142,148,259,8,29,1,1,0,14,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,6,76,O,0,735,726,9,121,135,161,248,8,27,3,0,0,13,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,6,76,O,0,789,783,6,134,178,143,243,10,30,6,3,0,22,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,6,76,O,0,653,647,6,109,100,153,210,20,25,1,2,0,11,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,6,76,O,0,639,635,4,105,124,117,219,9,30,1,3,0,13,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,6,76,O,0,842,836,6,161,155,184,264,9,30,2,0,0,16,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,6,76,O,0,808,801,7,112,155,181,264,17,36,4,2,0,15,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,7,76,O,0,624,621,3,143,158,130,104,14,22,12,4,0,23,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,7,76,O,0,395,389,6,92,119,68,60,6,15,5,2,0,12,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,7,83,O,0,700,689,11,119,200,153,145,3,17,6,0,0,28,0,0,3,10,0,1,0,0,0,0,1,0,0,0,3,0
3,Pankow,7,83,O,0,671,664,7,126,106,120,236,12,28,5,0,0,11,0,0,2,5,0,2,0,0,3,0,5,0,0,0,3,0
3,Pankow,7,83,O,0,612,606,6,101,168,121,152,3,17,6,0,0,15,1,0,3,14,0,0,0,0,1,0,2,0,0,0,2,0
3,Pankow,7,76,O,0,766,756,10,135,193,141,209,12,32,1,1,0,19,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,7,76,O,0,1022,1013,9,183,219,253,254,13,45,5,0,0,24,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,7,76,O,0,758,749,9,129,193,164,197,4,30,4,0,0,18,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,7,76,O,0,513,508,5,108,145,90,81,5,23,10,2,0,24,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,8,83,O,0,716,710,6,122,158,134,221,11,22,12,2,0,9,0,0,4,8,0,0,0,0,3,0,3,0,0,0,1,0
3,Pankow,8,83,O,0,652,648,4,110,90,107,270,17,28,3,3,0,9,0,0,1,7,0,1,0,0,1,0,0,0,0,0,1,0
3,Pankow,8,83,O,0,793,787,6,136,71,149,372,19,24,2,0,0,8,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0
3,Pankow,8,83,O,0,849,832,17,171,130,134,315,18,28,3,0,0,21,0,0,1,7,0,0,0,0,3,0,0,0,0,0,1,0
3,Pankow,8,76,O,0,823,819,4,178,141,161,255,11,37,3,3,0,13,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,8,76,O,0,856,842,14,188,161,185,224,14,25,2,2,0,25,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,8,76,O,0,790,780,10,162,148,159,232,11,31,3,0,0,18,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,8,76,O,0,748,736,12,149,151,151,202,16,34,1,1,0,11,0,0,2,18,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,8,76,O,0,938,927,11,221,144,178,293,20,31,0,0,0,28,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,9,76,O,0,534,528,6,106,170,109,88,3,17,5,1,0,22,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,9,76,O,0,524,520,4,129,137,104,93,6,21,5,0,0,12,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0
3,Pankow,9,83,O,0,714,707,7,157,239,126,110,7,15,11,2,0,21,0,0,5,5,0,0,0,0,2,0,3,0,0,0,4,0
3,Pankow,9,83,O,0,814,807,7,199,229,150,165,3,15,15,2,0,22,0,0,0,2,0,0,0,0,1,0,2,0,0,0,2,0
3,Pankow,9,83,O,0,817,809,8,167,152,143,254,20,35,2,2,0,14,0,0,5,4,0,1,0,0,3,0,1,0,0,0,6,0
3,Pankow,9,83,O,0,512,507,5,75,116,89,155,13,27,7,0,0,9,0,0,4,6,0,1,0,0,1,0,1,0,0,0,3,0
3,Pankow,9,83,O,0,603,600,3,72,95,106,253,4,31,1,0,0,10,0,0,4,7,0,2,0,0,4,0,4,0,0,0,7,0
3,Pankow,9,83,O,0,757,746,11,125,114,138,298,11,25,1,0,0,14,1,0,2,10,0,2,0,0,4,0,0,0,0,0,1,0
3,Pankow,9,83,O,0,799,792,7,109,115,137,361,14,16,2,0,0,14,1,0,1,11,0,2,0,0,3,0,1,0,0,0,5,0
3,Pankow,9,83,O,0,424,422,2,89,59,72,169,5,10,0,0,0,4,0,0,2,6,0,2,0,0,0,0,2,0,0,0,2,0
3,Pankow,9,83,O,0,419,414,5,88,138,95,70,3,3,7,0,0,5,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0
4,Charlottenburg-Wilmersdorf,1,78,W,1144,511,495,16,143,62,169,21,7,28,15,1,0,43,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Charlottenburg-Wilmersdorf,1,78,W,1126,548,537,11,184,58,195,23,5,31,10,1,0,26,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Charlottenburg-Wilmersdorf,1,78,W,1067,533,507,26,201,46,177,23,6,27,2,3,0,19,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Charlottenburg-Wilmersdorf,1,78,W,1018,481,462,19,168,52,152,26,3,19,8,2,0,28,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Charlottenburg-Wilmersdorf,1,78,W,1096,486,478,8,165,66,165,33,5,11,9,1,0,18,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Charlottenburg-Wilmersdorf,1,78,W,1481,727,707,20,260,42,285,26,11,15,5,6,0,44,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Charlottenburg-Wilmersdorf,1,78,W,1390,659,651,8,244,73,223,20,13,17,12,1,0,37,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Charlottenburg-Wilmersdorf,1,78,W,886,441,431,10,168,41,140,24,2,14,8,0,0,28,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Charlottenburg-Wilmersdorf,1,78,W,932,413,402,11,158,49,133,15,8,11,6,1,0,18,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Charlottenburg-Wilmersdorf,1,78,W,1256,633,626,7,246,73,221,16,6,21,10,0,0,28,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Charlottenburg-Wilmersdorf,1,78,W,1090,552,544,8,200,38,210,37,8,11,8,4,0,21,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Charlottenburg-Wilmersdorf,1,78,W,1311,667,646,21,149,87,241,76,4,25,11,4,0,40,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Charlottenburg-Wilmersdorf,1,78,W,1403,755,744,11,199,104,264,79,12,32,8,2,0,34,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Charlottenburg-Wilmersdorf,1,78,W,1300,654,640,14,186,63,231,66,12,24,12,3,0,28,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Charlottenburg-Wilmersdorf,1,78,W,1438,750,741,9,187,84,281,112,6,38,2,2,0,20,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Charlottenburg-Wilmersdorf,1,78,W,1308,719,710,9,177,73,265,99,10,38,9,0,0,33,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Charlottenburg-Wilmersdorf,1,78,W,1583,793,784,9,225,73,314,87,13,41,4,1,0,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Charlottenburg-Wilmersdorf,1,78,W,1550,750,722,28,193,83,263,96,10,29,8,0,0,27,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Charlottenburg-Wilmersdorf,2,80,W,943,522,513,9,218,28,149,65,13,8,8,1,0,18,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0
4,Charlottenburg-Wilmersdorf,2,80,W,1178,610,600,10,259,40,189,58,17,7,0,0,0,27,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
4,Charlottenburg-Wilmersdorf,2,80,W,1500,754,745,9,367,27,193,76,19,15,7,0,0,37,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
4,Charlottenburg-Wilmersdorf,2,80,W,1573,819,808,11,406,35,238,41,12,12,3,0,0,55,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
4,Charlottenburg-Wilmersdorf,2,80,W,1447,797,785,12,390,42,215,64,15,10,2,2,0,38,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0
4,Charlottenburg-Wilmersdorf,2,80,W,1170,680,664,16,296,36,213,40,19,20,8,0,0,27,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
4,Charlottenburg-Wilmersdorf,2,80,W,1181,621,608,13,241,30,193,68,14,23,5,0,0,23,0,0,3,6,0,0,1,0,0,0,0,0,1,0,0,0
4,Charlottenburg-Wilmersdorf,2,80,W,1704,715,694,21,209,86,242,73,13,19,8,2,0,27,4,0,3,7,0,0,0,0,0,0,0,0,1,0,0,0
4,Charlottenburg-Wilmersdorf,2,80,W,1127,594,591,3,249,37,192,68,5,10,3,1,0,20,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0
4,Charlottenburg-Wilmersdorf,2,80,W,1230,670,662,8,293,41,203,60,11,15,2,1,0,28,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0
4,Charlottenburg-Wilmersdorf,2,80,W,1402,799,791,8,359,47,237,72,10,21,5,0,0,30,0,0,3,5,0,0,0,0,0,0,0,0,2,0,0,0
4,Charlottenburg-Wilmersdorf,2,80,W,1157,573,567,6,263,26,172,48,14,9,3,1,0,26,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
4,Charlottenburg-Wilmersdorf,2,80,W,1630,826,822,4,384,19,257,77,22,7,9,1,0,37,3,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0
4,Charlottenburg-Wilmersdorf,2,80,W,1180,580,565,15,156,63,204,77,4,24,11,0,0,20,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
4,Charlottenburg-Wilmersdorf,2,80,W,1676,857,844,13,168,88,334,162,13,24,7,4,0,23,9,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0
4,Charlottenburg-Wilmersdorf,2,80,W,1078,600,589,11,260,26,185,62,16,15,1,2,0,18,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
4,Charlottenburg-Wilmersdorf,2,80,W,1472,810,801,9,359,35,225,101,26,12,4,2,0,34,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
4,Charlottenburg-Wilmersdorf,2,80,W,1450,766,751,15,325,33,235,86,22,7,4,2,0,31,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
4,Charlottenburg-Wilmersdorf,2,80,W,1201,634,621,13,228,29,220,59,13,14,3,0,0,46,4,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0
4,Charlottenburg-Wilmersdorf,2,80,W,1255,690,685,5,327,18,196,99,14,8,2,1,0,17,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
4,Charlottenburg-Wilmersdorf,2,80,W,1240,589,586,3,243,31,178,63,15,11,1,1,0,37,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
4,Charlottenburg-Wilmersdorf,2,80,W,840,467,457,10,137,41,131,79,6,16,6,1,0,26,3,0,3,4,0,0,2,0,0,0,0,0,2,0,0,0
4,Charlottenburg-Wilmersdorf,2,80,W,1567,874,867,7,331,51,295,90,13,23,5,1,0,35,2,0,11,9,0,0,0,0,0,0,0,0,1,0,0,0
4,Charlottenburg-Wilmersdorf,2,80,W,1094,635,616,19,240,12,180,126,13,14,1,1,0,25,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4,Charlottenburg-Wilmersdorf,3,80,W,1266,644,632,12,142,59,255,110,8,15,4,0,0,19,2,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0
4,Charlottenburg-Wilmersdorf,3,80,W,1111,580,578,2,149,43,220,103,16,16,3,1,0,14,3,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0
4,Charlottenburg-Wilmersdorf,3,80,W,1279,715,699,16,210,55,238,125,8,26,3,0,0,21,5,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
4,Charlottenburg-Wilmersdorf,3,80,W,1196,648,642,6,175,69,205,117,10,24,0,1,0,29,3,0,5,3,0,0,0,0,0,0,0,0,1,0,0,0
4,Charlottenburg-Wilmersdorf,3,80,W,1501,744,734,10,150,70,283,160,7,25,0,1,0,21,7,0,3,5,0,0,0,0,0,0,0,0,2,0,0,0
4,Charlottenburg-Wilmersdorf,3,80,W,1092,640,635,5,75,58,229,200,9,30,2,0,0,10,9,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
4,Charlottenburg-Wilmersdorf,3,80,W,1408,806,797,9,111,96,277,227,13,25,1,0,0,20,6,0,3,16,0,0,0,0,0,0,0,0,2,0,0,0
4,Charlottenburg-Wilmersdorf,3,80,W,1579,874,864,10,294,83,324,77,6,21,6,1,0,40,0,0,6,3,0,0,0,0,0,0,0,0,3,0,0,0
4,Charlottenburg-Wilmersdorf,3,80,W,1534,822,811,11,278,52,274,103,20,29,7,1,0,36,0,0,2,8,0,0,0,0,0,0,0,0,1,0,0,0
4,Charlottenburg-Wilmersdorf,3,80,W,1093,617,607,10,183,44,214,113,13,12,5,2,0,10,2,0,1,6,0,0,0,0,0,0,0,0,2,0,0,0
4,Charlottenburg-Wilmersdorf,3,80,W,1424,778,759,19,207,60,273,143,13,18,2,2,0,33,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0
4,Charlottenburg-Wilmersdorf,3,80,W,1206,638,629,9,182,47,214,116,15,12,6,0,0,23,5,0,0,6,0,0,1,0,0,0,0,0,2,0,0,0
4,Charlottenburg-Wilmersdorf,3,80,W,1483,703,696,7,234,41,240,107,12,19,4,3,0,28,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
4,Charlottenburg-Wilmersdorf,3,80,W,1409,789,781,8,216,72,282,132,11,24,6,2,0,25,3,0,1,6,0,0,0,0,0,0,0,0,1,0,0,0
4,Charlottenburg-Wilmersdorf,3,80,W,1433,795,788,7,209,65,283,165,12,15,2,0,0,26,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
4,Charlottenburg-Wilmersdorf,3,80,W,1242,659,654,5,223,55,229,84,11,12,5,1,0,28,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
4,Charlottenburg-Wilmersdorf,3,80,W,1022,542,534,8,212,30,190,68,4,12,0,0,0,11,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
4,Charlottenburg-Wilmersdorf,3,80,W,1176,659,653,6,129,57,270,155,2,16,1,2,0,16,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0
4,Charlottenburg-Wilmersdorf,3,80,W,927,474,469,5,120,36,171,101,5,11,3,0,0,13,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
4,Charlottenburg-Wilmersdorf,3,80,W,1590,761,758,3,194,51,281,136,12,36,8,0,0,26,0,0,2,10,0,0,1,0,0,0,0,0,1,0,0,0
4,Charlottenburg-Wilmersdorf,3,80,W,1260,589,583,6,191,42,219,89,12,11,2,1,0,12,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
4,Charlottenburg-Wilmersdorf,3,80,W,1215,673,665,8,187,42,249,110,20,21,1,1,0,21,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0
4,Charlottenburg-Wilmersdorf,3,80,W,1536,772,768,4,255,61,255,121,16,13,3,0,0,38,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
4,Charlottenburg-Wilmersdorf,3,80,W,1084,569,562,7,190,43,194,86,11,13,0,2,0,19,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
4,Charlottenburg-Wilmersdorf,4,80,W,1479,786,777,9,219,80,258,121,10,34,5,0,0,41,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0
4,Charlottenburg-Wilmersdorf,4,80,W,1149,522,510,12,176,59,178,54,4,15,3,2,0,13,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4,Charlottenburg-Wilmersdorf,4,80,W,1438,600,592,8,174,64,205,52,13,35,7,1,0,34,1,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0
4,Charlottenburg-Wilmersdorf,4,80,W,1037,587,568,19,191,62,185,74,11,17,1,1,0,18,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0
4,Charlottenburg-Wilmersdorf,4,80,W,1124,587,581,6,142,54,217,100,5,19,8,0,0,26,1,0,1,6,0,0,0,0,0,0,0,0,2,0,0,0
4,Charlottenburg-Wilmersdorf,4,80,W,1059,534,526,8,187,58,159,54,7,18,6,0,0,26,0,0,3,7,0,0,1,0,0,0,0,0,0,0,0,0
4,Charlottenburg-Wilmersdorf,4,80,W,1327,661,655,6,160,56,245,120,13,26,7,0,0,18,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0
4,Charlottenburg-Wilmersdorf,4,80,W,1405,659,647,12,205,53,224,90,10,22,3,1,0,29,2,0,0,4,0,0,1,0,0,0,0,0,3,0,0,0
4,Charlottenburg-Wilmersdorf,4,80,W,1278,669,662,7,209,45,237,102,18,24,5,1,0,18,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
4,Charlottenburg-Wilmersdorf,4,80,W,1355,785,774,11,211,61,283,125,12,36,7,0,0,30,4,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
